epoch,time,memory,val_loss,jaccard,f1,train_loss
22,1069.2531807422638,98636800,0.10105409292577791,0.5363573060571967,0.683571415650446,0.07779492662449439
23,1117.4217631816864,98636800,0.10235721187094243,0.5256218244420722,0.6587718736980461,0.07733429187138637
24,1164.8421714305878,98636800,0.11197314855266124,0.5653777307290074,0.6899270988706397,0.07710609353416098
25,1212.0086476802826,98636800,0.10545045261676098,0.5513515346499562,0.6915531658474073,0.07682300013884043
26,1258.980593919754,98636800,0.10287075127421179,0.5314106143173113,0.6733369203142845,0.07667068280906487
27,1306.4262781143188,98636800,0.10620270705411046,0.5631143015025235,0.7044411819756574,0.07611834693449335
28,1353.5167074203491,98636800,0.11757697155529288,0.5502761239157622,0.6702803889668821,0.07605657052642738
29,1400.0841481685638,98636800,0.10113349562867525,0.5536555112495248,0.7052139609961524,0.07581312605126116
30,1447.579641342163,98636800,0.11844278967551503,0.5767874046480764,0.7022743800309653,0.07548018452747224
31,1495.4854650497437,98636800,0.10368627200814638,0.558753399772847,0.6958110376875452,0.07530125547021341
32,1542.6932847499847,98636800,0.10372448508205928,0.5530962842576047,0.6936316916826648,0.07498259796975897
33,1590.834480524063,98636800,0.10763620032071161,0.5525149382356452,0.6941966746896958,0.07502090989468763
34,1637.8789248466492,98636800,0.10728953893106759,0.5614411841772248,0.6987288144946461,0.07505206276385042
35,1685.5955731868744,98636800,0.10567918866533095,0.5612774960538174,0.7117509551142487,0.07485461618016975
36,1733.332312822342,98636800,0.12354348970882843,0.5800772489566571,0.7068232634871926,0.0744284694450191
37,1780.196403503418,98636800,0.11351641355433408,0.5562780797481537,0.6770042511648683,0.07456581733350713
38,1827.76313662529,98636800,0.10088569172700487,0.5380812538249877,0.6973582107607716,0.07422225741087458
39,1874.978538274765,98636800,0.10146829599973188,0.548509977961746,0.7019888195223359,0.07426006871248739
40,1922.493558883667,98636800,0.10705596786898229,0.5599442310065121,0.6829013045435618,0.07414096575901986
41,1970.4330885410309,98636800,0.10287804566153912,0.5552065814519725,0.705377609352935,0.07415603606800478
42,2017.7709465026855,98636800,0.10160878830303446,0.5579287499461131,0.7036783785805514,0.07379807985969819
43,2065.790646314621,98636800,0.11616917506375528,0.5627820695606046,0.6817216297956948,0.07393017688998953
44,2113.7081110477448,98636800,0.1076583189898281,0.5764739360309299,0.7076343470974896,0.07353825457295618
45,2161.3733382225037,98636800,0.12015149562398826,0.5774865959371839,0.6983117395077795,0.07377047253763662
46,2208.5114691257477,98636800,0.09903155810746016,0.5525984716995147,0.7126155148704726,0.07352792475542698
47,2255.7887134552,98636800,0.10833293864769596,0.5820734211920242,0.714051672843452,0.07347907590841014
48,2303.25607585907,98636800,0.10561344804564961,0.543101209909358,0.6701624787505999,0.0734890978236217
49,2350.750039577484,98636800,0.10981466349972961,0.5354074634679545,0.6639418057576502,0.07323426350154198
50,2398.633885383606,98636800,0.09861874599066367,0.5566601077473997,0.7043447311526011,0.07299860058164295
51,2446.5273377895355,98636800,0.10374163018715056,0.5576002654877115,0.6958532704770746,0.07296577801892104
52,2493.643138885498,98636800,0.10301081405663834,0.5538802532801874,0.6939895648543233,0.07298750194577644
53,2540.09356880188,98636800,0.1157393170220602,0.5769842194568785,0.7032328569599198,0.0727175582480581
54,2587.3925728797913,98636800,0.1078230283339154,0.5738247531525632,0.7021018185151746,0.07266603670817298
55,2634.716869354248,98636800,0.1161351379836516,0.5757766687580155,0.6981169979079516,0.07300460296217352
56,2681.988947868347,98636800,0.10807981595289426,0.5630303124888689,0.695928261272813,0.07233220954210712
57,2729.1142966747284,98636800,0.11821143575986467,0.5798910591740014,0.6960449540325211,0.07236602973909333
58,2777.95143699646,98636800,0.10498738051377984,0.5622465225519743,0.7087018503425332,0.07227160171659376
59,2826.589600801468,98636800,0.12245117642953539,0.5815971243707605,0.7005832178976761,0.07209199134027586
60,2873.9682784080505,98636800,0.1198105064042388,0.579061911280032,0.7042232116848502,0.0721379607988414
61,2921.4994678497314,98636800,0.10441033862316047,0.5439590491060066,0.6780720823260427,0.07198989981409305
62,2969.1610679626465,98636800,0.10681945339728452,0.5592117821373114,0.7088051492682343,0.0719077231385745
63,3017.248730659485,98636800,0.09932325601487174,0.5491033403887937,0.7078387135792649,0.07181307298883509
64,3065.0267202854156,98636800,0.11581151842530307,0.5649864135542176,0.6783622612887965,0.07164336107322015
65,3112.67471909523,98636800,0.10308553905178167,0.5390381993312604,0.6869005655988734,0.07173857431205061
66,3161.4609751701355,98636800,0.10897214186029638,0.5727749207824196,0.6978460380915088,0.0715677723468532
67,3208.798768758774,98636800,0.11225100573135319,0.5708620746628492,0.6999090202492421,0.07154548167976407
68,3255.3248629570007,98636800,0.11126211260538832,0.5717693558217545,0.7080933753299133,0.07129550619131456
69,3302.7001399993896,98636800,0.11541278766309644,0.5444016109665114,0.6571536055089493,0.07138521850843413
70,3350.8931307792664,98636800,0.10824264361491953,0.5434168504726561,0.6793284717845337,0.07102248968225187
71,3398.005331993103,98636800,0.10657474827898898,0.5704945820443174,0.6973307718803092,0.07147144774476497
72,3445.714789867401,98636800,0.10708100735110805,0.5599391002060794,0.7041484651051031,0.07080688828029312
73,3492.4694571495056,98636800,0.10475881163336585,0.5664301422229292,0.7016274608377265,0.07100964096643461
74,3540.2052726745605,98636800,0.09983945804107425,0.5633456945238142,0.7127384117671421,0.0706930195096916
75,3587.642069339752,98636800,0.10467411116286433,0.5631194000548505,0.7020400981772634,0.07056227785033675
76,3634.661647081375,98636800,0.11545679029530215,0.5780960017968094,0.6981337335877867,0.0706468887711302
77,3683.7758598327637,98636800,0.12142942650639947,0.5870134248016091,0.7018169584064136,0.07026784485949275
78,3732.1811561584473,98636800,0.1059705163210653,0.5651469948081622,0.6979192806051132,0.07008420706932576
79,3780.3820567131042,98636800,0.10491729214062806,0.5466438481148254,0.6965855721463549,0.07024198684071262
80,3827.1361377239227,98636800,0.12469119965778183,0.5830149935009269,0.7000128243650708,0.06999628417489405
81,3874.2587242126465,98636800,0.10398160518461266,0.571203757473763,0.7097207694611651,0.06980009554903238
82,3921.492429494858,98636800,0.10194346292006662,0.5629350852821373,0.7100636326795653,0.06978195304951021
83,3968.9035124778748,98636800,0.11640859489105529,0.58363358010637,0.7041151483732878,0.06952480276446575
84,4016.164362192154,98636800,0.11410443791921468,0.5738526467675497,0.7003417832148474,0.06961349996272474
85,4063.8752670288086,98636800,0.12586258827230262,0.5902822869164603,0.7043929326498037,0.06935621797286261
86,4111.757353782654,98636800,0.10411101243937088,0.5666198476831964,0.6951659921454804,0.06898216388376358
87,4158.752392530441,98636800,0.11266362670480662,0.5555579962157913,0.6785933013926161,0.06914055538421962
88,4206.733924865723,98636800,0.11309465993971403,0.5712746754968058,0.6970327607947643,0.06893104303852082
89,4254.170908212662,98636800,0.1077123996914905,0.5704499496696206,0.7004031551645157,0.06876547676640957
90,4301.724678516388,98636800,0.11583600019311424,0.5756912603747881,0.7086108348652222,0.06900075539968943
91,4349.499017238617,98636800,0.10821054072195727,0.5604257545572646,0.6959257747264619,0.0689388238020295
92,4396.19109082222,98636800,0.11450620281643101,0.5740520519326161,0.6997793524279783,0.0684343819779147
93,4443.768830060959,98636800,0.11756801184077144,0.5705265398264656,0.697283606398794,0.06844324225407596
94,4491.144276380539,98636800,0.12933703545002567,0.5748448881878316,0.685842618300922,0.06849721139704343
95,4538.2142033576965,98636800,0.09868214138724068,0.5605141365600574,0.7166832431833795,0.06817278538584315
96,4586.173877716064,98636800,0.11937940149287775,0.5630804127291705,0.6888709827397007,0.06843881206291441
97,4633.694893121719,98636800,0.10359208553316111,0.5649673723159953,0.6945174017575736,0.06816799766079594
98,4680.414251089096,98636800,0.11330441436744479,0.5691108817749835,0.6880446524786732,0.06801741739564862
99,4727.71022605896,98636800,0.12251635824576428,0.5743131944654922,0.6768670734301164,0.06792132277704345
100,4775.124044418335,98636800,0.11105164239539746,0.5510499215597078,0.663609057302533,0.06760987107127081
101,4822.977157115936,98636800,0.11349676725649951,0.5734930712401324,0.7034233323890026,0.06817588641173923
102,4870.170738220215,98636800,0.12299847614591924,0.5757676107542855,0.678715554776525,0.0679057807668757
103,4917.668798685074,98636800,0.10481354321627721,0.5544681877894242,0.6960269313271648,0.06776773115781208
104,4965.722440004349,98636800,0.10727438998003816,0.5656714252787883,0.6944332100156593,0.06749816725455905
105,5014.042012453079,98636800,0.10674265200713802,0.5629191808968692,0.6838011564092433,0.067592299613036
106,5060.519635677338,98636800,0.10144435648882824,0.5495595315125937,0.7009591081584479,0.06738039655655693
107,5108.978114366531,98636800,0.1066126910372323,0.5719435475879889,0.7097591249594934,0.06771747101872909
108,5156.049824714661,98636800,0.11816119494505431,0.5753345881733126,0.7018114528576291,0.06712966466837456
109,5203.809223413467,98636800,0.11323091027675067,0.5541042392920578,0.6699065904849206,0.06744107499320168
110,5252.014045715332,98636800,0.10010805149423949,0.5504799800440896,0.6750698083258689,0.06714771926326928
111,5299.224404573441,98636800,0.1530152236555185,0.5763452196193684,0.6653979481353586,0.06710205035118494
112,5346.288439512253,98636800,0.13274502138802527,0.563293164896023,0.674668592069649,0.06729519915090909
113,5393.382996797562,98636800,0.11142178881335947,0.564094895196903,0.6902787879245259,0.06698764219109972
114,5441.069927692413,98636800,0.1234012438956716,0.584242979806245,0.6980310590615026,0.06701517885322504
115,5488.774738788605,98636800,0.10773584236161597,0.569744997383251,0.7068061944561527,0.06689552634260439
116,5536.142293214798,98636800,0.11417720165800042,0.5785252602267048,0.7037906968303727,0.06720096584015454
117,5583.858896970749,98636800,0.10547954925423697,0.572156503570116,0.6829713126446338,0.06705285296224667
118,5631.167202234268,98636800,0.11522261572486543,0.5774872449756031,0.7007764436553677,0.06672234798996494
119,5679.304666042328,98636800,0.1109763546761884,0.5769289377793715,0.7028153090310314,0.06677416466543666
120,5727.714867591858,98636800,0.1393618040681338,0.5819815716120248,0.683089790644979,0.06700718872750608
121,5774.914093017578,98636800,0.13368217337672744,0.5923363387947025,0.698659274081691,0.06651329445236255
122,5822.870095252991,98636800,0.1127493021525669,0.5806174736617185,0.6968926156907821,0.06692869554023044
123,5870.128104925156,98636800,0.12784813358137062,0.5594589209302943,0.6548564576269283,0.06633055119166294
124,5917.008814573288,98636800,0.13707519081240027,0.5908918780215243,0.6954831336044613,0.06624086947851958
125,5964.304846048355,98636800,0.10399778193502622,0.569509591465663,0.7112816439935864,0.06640640679702091
126,6010.680170059204,98636800,0.1053440452137209,0.5733613505914219,0.7036781003953476,0.06654297338247908
127,6057.922228574753,98636800,0.10915299490841507,0.5664770489043378,0.6928582734068839,0.06614382473725038
128,6106.389409542084,98636800,0.12204090557499905,0.5690816840139928,0.6861635055223134,0.06647787985642656
129,6154.400854587555,98636800,0.10769098426716396,0.5765174084702523,0.7027827355455845,0.06626254577812059
130,6202.707537889481,98636800,0.1108802024609095,0.5474032090246497,0.6966350214459613,0.06633176465814289
131,6250.319965839386,98636800,0.10352153150721434,0.5556099441094964,0.6977549243299432,0.06617042155981136
132,6297.274671316147,98636800,0.1101668679854609,0.5669167753773258,0.687516625166664,0.06625796407738772
133,6345.053419113159,98636800,0.11957043048000036,0.5661273700125674,0.6853656244314188,0.06614907374905529
134,6392.758181333542,98636800,0.12124820271971151,0.5908231198968859,0.6993698965995869,0.06596633401278477
135,6440.219635009766,98636800,0.12372448438167073,0.5687495220033594,0.7008557312394348,0.06599205545696
136,6487.3383729457855,98636800,0.12454637726641467,0.5792863967752022,0.701913365748878,0.06614409719531138
137,6534.616611003876,98636800,0.11662793009737252,0.5760000788332119,0.6992947540746997,0.06581536069404907
138,6582.174839019775,98636800,0.10666941858029791,0.5555214879179435,0.6827280584802019,0.06588057990562027
139,6628.618093729019,98636800,0.12985523739662644,0.5871997752812858,0.6989844117121131,0.06580158241155844
140,6675.742553472519,98636800,0.10479530120710064,0.5658014870523319,0.6963378026130351,0.06558016644168395
141,6723.5889213085175,98636800,0.14427647552464304,0.5787686110448692,0.6816905900881283,0.06594827657319212
142,6769.9108946323395,98636800,0.1367977935464141,0.5763736994070847,0.6886220226534232,0.06567080192661916
143,6816.949825763702,98636800,0.10478181205123753,0.5576355927439809,0.7013936365266701,0.06551740445514533
144,6864.7033314704895,98636800,0.12131810881548467,0.5869072403951257,0.7077094334599457,0.0656199061254917
145,6912.1118104457855,98636800,0.12459271904760491,0.5696842109722207,0.6884482265605752,0.06553411117329513
146,6960.017835617065,98636800,0.11824973699803773,0.5810018054982449,0.6970104618637758,0.06564762418664312
147,7007.575719118118,98636800,0.14949265549576482,0.5651506001644946,0.6454493129869362,0.06555684936369428
148,7054.779235124588,98636800,0.1201398358142462,0.5764677767333288,0.6755005088620635,0.06558271261151485
149,7102.005452156067,98636800,0.11873334534692728,0.5649435940484507,0.6851217970478498,0.06554076233950372
150,7149.327088356018,98636800,0.1211121388566666,0.5797512130896734,0.684677720341639,0.06532977272673564
151,7196.810160160065,98636800,0.12035069390735094,0.5726457274431154,0.6857559770617442,0.06533302329968697
152,7244.629746437073,98636800,0.11766856917856675,0.5711016198422046,0.7012488985134113,0.06530125782379541
153,7292.1592564582825,98636800,0.13182388134951786,0.5718642549311861,0.6794004665863188,0.06528081718812105
154,7339.844101428986,98636800,0.12740273999706997,0.5641815592633918,0.6777507948114517,0.06505714848785339
155,7386.735995531082,98636800,0.1264141070880109,0.5957613108187099,0.7079978322547982,0.06531282868760173
156,7435.021758317947,98636800,0.11045394245659688,0.5803358179819983,0.6994252174096267,0.06492161617336722
157,7483.2966141700745,98636800,0.14749760645240725,0.5980934755236906,0.7008569424456739,0.06499327032009695
158,7530.4439470767975,98636800,0.11449577837282265,0.5777264724748837,0.7051625534393867,0.0651433537142405
159,7578.540068864822,98636800,0.11337475340790752,0.5735015720581936,0.6917598650629397,0.06506105117978922
160,7626.184231519699,98636800,0.13177176076482902,0.5955776300473778,0.709197488780442,0.06497173569460686
161,7673.203078746796,98636800,0.13173283291074778,0.5815991988479186,0.6933910414621822,0.06512092959167114
162,7721.247780799866,98636800,0.14179486920844797,0.5766399753673461,0.6823515906522339,0.06478883471192183
163,7768.703703165054,98636800,0.11316925323763607,0.5782132218492791,0.7038651098777458,0.06508108421730308
164,7816.789999485016,98636800,0.11865622980384252,0.5779975152667894,0.7016990812534981,0.06496741469788293
165,7864.836568117142,98636800,0.1069087317909785,0.573955005063112,0.7111706221900812,0.06495058413456159
166,7911.734110832214,98636800,0.1191306872672676,0.5650484453218686,0.6871315454639563,0.06457231783464802
167,7958.677218675613,98636800,0.1366361337112359,0.5588520646638784,0.6520770181276153,0.06463403747779711
168,8006.347718954086,98636800,0.13632333200668356,0.5663816143495334,0.6672771187176458,0.0646447445549823
169,8054.262679576874,98636800,0.11293959153934996,0.5702603051727666,0.6836556688086964,0.06465821578494238
170,8103.109836816788,98636800,0.11426852438400717,0.5626315399325003,0.6797443751506168,0.06452019816094365
171,8150.644381761551,98636800,0.12075570447789363,0.5574204996001757,0.6617639360094505,0.06467327728307842
172,8199.22044801712,98636800,0.1229003018340079,0.5707216369707171,0.6876038087356416,0.06446694453367785
173,8247.101660490036,98636800,0.12266537956582059,0.5805472888301572,0.6976952587217545,0.06437895171733823
174,8294.101682424545,98636800,0.10529297116385224,0.5624866524547066,0.6997146250447966,0.06457432826215294
175,8341.487785339355,98636800,0.11691225734525176,0.5651868659674578,0.6988382016996483,0.06442851623659059
176,8389.0953643322,98636800,0.1099122208613891,0.5553843624504866,0.6996644532426874,0.06436436017140156
177,8436.04263973236,98636800,0.11949813578243858,0.5692123979058309,0.6873042005536042,0.06425619182315691
178,8483.140346765518,98636800,0.11023507777765665,0.5743525071709352,0.687181385273629,0.06423958418902027
179,8530.523455381393,98636800,0.12834208959707916,0.5573761172388825,0.6517247973423236,0.06438552063824877
180,8577.236138105392,98636800,0.11789257722230215,0.5788932601188091,0.6959630265424317,0.0641488440921351
181,8623.851584672928,98636800,0.14041925632072141,0.5875831871409547,0.6862378297968114,0.06438904833388873
182,8671.77085518837,98636800,0.11531051560404136,0.5615795946773424,0.6835964886431999,0.06413306961462904
183,8718.88340997696,98636800,0.13565246187685492,0.588172997294226,0.6976898098789087,0.0639654276429568
184,8765.574950933456,98636800,0.13479130368291947,0.596351365278557,0.7034372353988578,0.06422737097215409
185,8813.544427156448,98636800,0.14019502008738602,0.5902950102435057,0.6863154637596165,0.06418306446188721
186,8861.42846417427,98636800,0.13203902058812894,0.5690918687085612,0.6936055254247776,0.06413223047310916
187,8909.315086603165,98636800,0.11673427332266259,0.5835324578372179,0.7024824161841152,0.06398282015046929
188,8957.450438022614,98636800,0.1435967973599035,0.5689151791634893,0.6613230273172848,0.06408759412944513
189,9004.835656404495,98636800,0.12205761181343472,0.5383097477778113,0.6454877856111092,0.06378378577725156
190,9051.790294408798,98636800,0.11390273352677291,0.5659490042906764,0.6851072772476811,0.06403373578097671
191,9098.40058684349,98636800,0.12970463121253262,0.5933472848409578,0.6971030489833159,0.06384442068340901
192,9145.454616308212,98636800,0.17481964778779271,0.5774812969212112,0.6534485068727047,0.06384519429886355
193,9193.185287952423,98636800,0.10556175355943866,0.5526927472247903,0.7041044317661448,0.06359689478910206
194,9240.446814060211,98636800,0.11781346385217184,0.555042266664534,0.687730997800827,0.06379884617029277
195,9288.464497804642,98636800,0.12184963801360511,0.561843391338018,0.6882914340967103,0.06378076976695761
196,9336.525002241135,98636800,0.1189413935959475,0.583419078117446,0.7103290639387438,0.06375831852114061
197,9384.69926905632,98636800,0.12161293914711448,0.5788797679099631,0.6990424071220641,0.06371373376544888
198,9431.624056816101,98636800,0.14263643998097866,0.568357657244865,0.661432345768601,0.06354962774588226
199,9479.49225449562,98636800,0.11776091751860494,0.5743119297237744,0.6948358733603295,0.06366136010866075
200,9526.564782857895,98636800,0.11650480034741316,0.5831359152011234,0.7059795117305767,0.06370363986952446
201,9626.072635889053,98636800,0.11825519605287801,0.5690292292090535,0.6971550470608708,0.06334491053766285
202,9672.996549606323,98636800,0.11379205480523656,0.5640524736291369,0.6917402885605136,0.06348592869082215
203,9720.151775836945,98636800,0.1551473905186602,0.5496053463782221,0.6458870919823284,0.06330911712790392
204,9767.747015476227,98636800,0.1420468675088715,0.5827005178551543,0.6811801096407476,0.06353292360046628
205,9815.175308942795,98636800,0.11630876218945377,0.5635103085120761,0.6738955797938952,0.06339295283450226
206,9862.631183624268,98636800,0.13267255167400402,0.5699630098864663,0.6746308982009945,0.06336518531105517
207,9910.55553483963,98636800,0.11776224847481018,0.5796489081484206,0.6901927863029723,0.06323698515556037
208,9958.596660375595,98636800,0.12589336804533235,0.5717669102196273,0.6826356318765135,0.06354391240953611
209,10006.105930805206,98636800,0.13565402047349123,0.5894756240141791,0.6855596190709111,0.06318825643796187
210,10053.20327425003,98636800,0.11513718482005017,0.5698476023405881,0.6960267252472758,0.0632504176407327
211,10100.902247190475,98636800,0.1269115309463106,0.5847700676657146,0.706846722897063,0.06324542926351288
212,10148.580990314484,98636800,0.13476175198962737,0.5967984900648471,0.7090366790722207,0.06350600021425634
213,10195.70051240921,98636800,0.13209268663044577,0.5807048968268745,0.6932793806751448,0.0632905716780806
214,10243.291296482086,98636800,0.11367520243835304,0.5645072951142911,0.7000862184266551,0.0629527265406348
215,10291.489254951477,98636800,0.12681069993626293,0.5527365440474455,0.6577070728623758,0.06327709097885348
216,10339.896689653397,98636800,0.14504725197867963,0.5849668247721478,0.6912806026841369,0.06301326223537147
217,10387.83860707283,98636800,0.13747056627484736,0.567507864041169,0.6694127451685062,0.06320517405534001
218,10434.685664653778,98636800,0.10811917370575902,0.5639588943368395,0.7032869270688494,0.06298728225047504
219,10481.607194423676,98636800,0.11818222921358643,0.5666011323682443,0.6924315581386937,0.0629628951473681
220,10529.13421034813,98636800,0.10664293203095263,0.5477481645653676,0.6595094441280539,0.06301933056768926
221,10576.492690563202,98636800,0.16053836763692075,0.5741407781567617,0.6697085526033013,0.0630229251691176
222,10624.79191827774,98636800,0.13639645670727463,0.5944909254105982,0.7089917234917904,0.06299577249223008
223,10672.50147819519,98636800,0.13105752727860376,0.5717058073061215,0.6825942513971706,0.06295539125303129
224,10719.275382757187,98636800,0.1498372246678296,0.5801198410045775,0.6741694601473475,0.06285809706233872
225,10766.889348506927,98636800,0.1402366636384641,0.5665458460709244,0.6797697872014031,0.06293196682925695
226,10813.932560443878,98636800,0.13778341680660414,0.5878789005489697,0.6946344306766081,0.06290575744790168
227,10861.816446304321,98636800,0.13538267553747152,0.5847686641484409,0.6980726290437588,0.0627006777656005
228,10909.526750326157,98636800,0.13476317462944468,0.559815443033143,0.6651139038312036,0.06290946936494528
229,10956.9436211586,98636800,0.1312286919803786,0.5775548275843218,0.6994013517279756,0.06276363160497007
230,11003.66011595726,98636800,0.1869103279061004,0.5267488277973013,0.5650758962500784,0.06266398097227256
231,11052.097965955734,98636800,0.13071939313365288,0.5759480513156728,0.7003901993068881,0.06279457663884386
232,11099.825063705444,98636800,0.11958277617414173,0.5817369344930156,0.7045925941691935,0.06284375996156506
233,11147.527225732803,98636800,0.1485906393531891,0.5698120601271424,0.6582914737582569,0.06261218143056164
234,11195.405390024185,98636800,0.12667085237993567,0.5762376603203342,0.6904975313546085,0.06287965403910045
235,11242.803625583649,98636800,0.1617938269744981,0.5873275803215235,0.6810815891415153,0.06251254653396944
236,11290.021530151367,98636800,0.12512470031508152,0.5592428328961949,0.6683955675381658,0.06298684458429657
237,11337.580238103867,98636800,0.1279190494473684,0.5710086796240241,0.6837741132927521,0.06264985149435233
238,11385.766297340393,98636800,0.14567143178267522,0.5735206545123938,0.6760246459292786,0.06249504088601008
239,11432.826370239258,98636800,0.14703764113821202,0.5748900464059372,0.6935259519558185,0.06276990947483752
240,11480.002494573593,98636800,0.15687508362707736,0.5934583726806119,0.6926143716533858,0.0625524457090964
241,11527.993819236755,98636800,0.16890972833563841,0.5712518903078642,0.6664217060097808,0.0627151695982768
242,11574.525210142136,98636800,0.13083732546813853,0.5479005806170698,0.6817898344486317,0.06250002978756898
243,11621.420039892197,98636800,0.1292027535828504,0.5728454088005251,0.6850455201324358,0.062476073286334914
244,11668.526337623596,98636800,0.13825342128772322,0.561951988011508,0.68211342752161,0.06274667006317311
245,11716.213446378708,98636800,0.15313740521400465,0.5876212397244925,0.6788325832426367,0.06231026271174554
246,11763.877542495728,98636800,0.1577854483504426,0.557106904164636,0.6486715793066111,0.06225569532859551
247,11811.792426109314,98636800,0.12936014900448248,0.5869506825792029,0.7082937259261006,0.062483654130460656
248,11859.079582691193,98636800,0.13147323313070106,0.5941532652791148,0.7007067916422267,0.06227717877114908
249,11906.97703051567,98636800,0.12631108806012792,0.5682487882741679,0.6857038568761936,0.06248739547490214
250,11954.372012615204,98636800,0.11652717890223561,0.5535202902319946,0.6993641426679211,0.062144321226179064
251,12001.440798521042,98636800,0.13984816776529113,0.5946694250164786,0.7073774729093882,0.06221208022314106
252,12049.00765156746,98636800,0.14412233600743954,0.5618382463158083,0.6784925885657047,0.062453327565118136
253,12096.47619175911,98636800,0.12389338207162215,0.5546017752048817,0.6924789655715862,0.06212961970499376
254,12144.717499017715,98636800,0.12776783235388098,0.5887784117260965,0.707049404868239,0.06230029912486386
255,12191.633303403854,98636800,0.14353016426214965,0.5519617517849594,0.6684732301256939,0.0623722603688321
256,12239.076220989227,98636800,0.1500095258952376,0.5738758393152869,0.6589195118667869,0.062199557410942644
257,12286.809941530228,98636800,0.1650695742934512,0.5672311112511121,0.6494640085653693,0.06254983968741726
258,12334.39031457901,98636800,0.129165240724806,0.5477918873804318,0.6845825672330828,0.06196531763087618
259,12381.559141159058,98636800,0.13227118994887793,0.5877547650895221,0.7039540333044928,0.062224672424221916
260,12428.683364152908,98636800,0.14805720922095547,0.5859479605245735,0.6962697031287799,0.06208727761541153
261,12475.528858661652,98636800,0.1289413349085847,0.5594435183835247,0.6720973593848092,0.062065027180987484
262,12524.396038770676,98636800,0.12773499195393187,0.5569524891833042,0.6929760167663945,0.062154510753529256
263,12571.38004374504,98636800,0.1476733127869326,0.5861176143663632,0.6876791358718756,0.06216019296772384
264,12619.537942886353,98636800,0.1537554917735328,0.5795705384577662,0.6699304721094554,0.06209584518199195
265,12666.675315856934,98636800,0.14806343547258197,0.5900465024459688,0.6957832317584192,0.06194071592447402
266,12714.392243146896,98636800,0.15143882142844126,0.5825955188383085,0.6876145075882097,0.061967585584632334
267,12761.545521497726,98636800,0.13363972682814398,0.5834198173780935,0.6973659096336655,0.06193899398042749
268,12809.097214698792,98636800,0.11887646282210629,0.5572153889661864,0.6685447403000481,0.062074654339163454
269,12856.986716508865,98636800,0.1166368031387407,0.5651540656582563,0.700425285517626,0.06207081932596898
270,12905.306639432907,98636800,0.14994751231880762,0.5880382887135885,0.6886763156909711,0.06203458241493746
271,12952.71990275383,98636800,0.12450981028462933,0.5765890705549246,0.6956298929217376,0.06185655787347619
272,13000.584231615067,98636800,0.12614290892941973,0.5550886624489874,0.6849165299743142,0.061799926439080784
273,13048.98717212677,98636800,0.14411526113836304,0.5584322049262676,0.6606604713255874,0.062233444857411085
274,13096.819314956665,98636800,0.14242571893524616,0.5849402249765251,0.7006915065836399,0.062161804293506207
275,13144.36152458191,98636800,0.14093193838919166,0.5762491633826838,0.6857700316195793,0.062037823489226866
276,13191.790439128876,98636800,0.11613318766962658,0.5550569487016614,0.6937337434400541,0.0622774356049978
277,13239.318047761917,98636800,0.14997225093703412,0.5827238634002245,0.6848141061861102,0.06181942777367882
278,13286.45488858223,98636800,0.14518539558340282,0.5745219888114639,0.6775520979271109,0.061739217661379374
279,13333.756929159164,98636800,0.12124741760770419,0.5776372464051001,0.6978076996230789,0.06180777382143648
